genero,edad,peso,altura,id_ejercicio,valoracion,bmi,categoria_edad,categoria_bmi,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,tags_combinados,popularidad
female,29,80.2,172.0,2402,6.4,27.109248242293134,joven,sobrepeso,FYR2 Front Kick-Through,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.43614195558365
female,39,67.9,168.6,2403,6.6,23.886616318323114,adulto,normal,Lunge high-knee clap,"The lunge high-knee clap is a full-body, cardio-based exercise with emphasis on the lower body. It includes a clap under the front leg to make the movement more powerful and strict. It can be performed either for time or reps and is a great inclusion in a fat-loss or athleticism-focused circuit workout.",Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.574771391695639
male,40,74.2,159.8,2404,5.7,29.056972028552583,adulto,sobrepeso,FYR2 Plyo Split Squat,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,3.9509389291916883
male,22,103.7,183.7,2405,6.0,30.729850241616045,joven,obesidad,FYR2 Reverse Burpee,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.1588830833596715
female,37,84.4,171.4,2406,6.8,28.729019986411583,adulto,sobrepeso,FYR2 Reverse Burpee to Regular Burpee,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.713400827807628
female,19,82.9,172.4,2407,7.1,27.892022545098275,joven,sobrepeso,FYR2 Reverse Burpee Tuck Jump,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.921344981975611
male,44,65.3,163.1,2408,5.1,24.54738641758901,adulto,normal,FYR2 Sprawlee,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,3.5350506208557206
female,38,69.2,170.8,2409,6.5,23.72085625435339,adulto,normal,FYR2 Squat Hold,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.505456673639644
male,32,90.2,176.5,2410,4.5,28.954569894630406,adulto,sobrepeso,FYR2 Squat Jump,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,3.119162312519754
male,45,83.3,177.8,2411,7.4,26.350052700105397,adulto,sobrepeso,FYR2 Squat Pulse,1,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,5.129289136143595
male,18,70.5,166.3,2412,5.1,25.492041601565536,joven,sobrepeso,Sprinter burpee,The sprinter burpee is an explosive version of the burpee exercise that adds a sprinter jump to the top of each rep. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.,Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,3.5350506208557206
female,50,54.9,153.1,2413,6.3,23.421891405189765,mayor,normal,Shuttle run training,"Shuttle run training is an athletic conditioning drill that’s great for developing speed and power, as well as changing direction. It’s a favorite of football and basketball players, but it can also be great conditioning work for lifters and athletes of all ability levels.",Strength,Quadriceps,Body Only,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.366827237527655
female,35,59.7,156.9,2414,9.4,24.25093256412788,adulto,normal,Medicine ball ninja,"The medicine ball ninja is a dynamic medicine ball movement that challenges both the upper and lower body, while also elevating the heart rate. It's a great movement to include in medicine ball or bodyweight circuit training to increase fatigue and burn serious calories while hammering the muscles of the legs.",Plyometrics,Quadriceps,Medicine Ball,Intermediate,0.0,1,Plyometrics Quadriceps Intermediate,6.515583497263486
male,49,84.3,168.5,2415,5.8,29.69120094391955,adulto,sobrepeso,FYR Air Ball Plus Medicine Ball Jumping Sprawl,"The medicine ball air ball to jumping sprawl is a series of bodyweight and medicine ball movement strung together into a single sequence. They collectively target virtually every muscle in the body, as well as seriously challenging the cardiovascular system. It can be a single-movement workout if done for high reps, or part of a larger circuit workout.",Strength,Quadriceps,Medicine Ball,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.020253647247682
male,26,90.1,169.2,2416,7.0,31.471980506234317,joven,obesidad,Medicine ball cowboy squat,"The medicine ball cowboy squat is an explosive exercise targeting the lower body, although several upper-body muscles play important supporting roles. The move involves performing jumping squats while holding a medicine ball overhead. It's commonly performed as part of a bodyweight and medicine ball circuit focused on fat loss or athleticism.",Strength,Quadriceps,Medicine Ball,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.852030263919617
male,27,64.6,162.7,2417,8.4,24.40379747265812,joven,normal,Medicine ball jumping jill,"The medicine ball jumping jill is an explosive medicine ball exercise that is similar to a jumping jack but performed holding a medicine ball between the hands. It can be performed for time or reps in a dynamic warm-up or fat-loss or conditioning circuit, usually paired with other bodyweight or medicine ball movements.",Strength,Quadriceps,Medicine Ball,Intermediate,1.0,1,Strength Quadriceps Intermediate,5.8224363167035404
male,36,89.5,173.6,2418,4.5,29.69775319076642,adulto,sobrepeso,Alternate Leg Diagonal Bound,1,Plyometrics,Quadriceps,1,Beginner,6.9,Average,Plyometrics Quadriceps Beginner,3.119162312519754
female,33,49.5,151.7,2419,6.5,21.50968435515922,adulto,normal,Sit Squats,1,Stretching,Quadriceps,1,Beginner,6.1,Average,Stretching Quadriceps Beginner,4.505456673639644
male,36,102.2,180.5,2420,6.9,31.36869729360579,adulto,obesidad,Frog Hops,1,Stretching,Quadriceps,1,Beginner,3.9,Average,Stretching Quadriceps Beginner,4.782715545863622
male,40,72.1,170.1,2421,7.5,24.918772060975996,adulto,normal,Dumbbell lateral hop to sprint,"The dumbbell lateral hop to sprint is a multi-part explosive exercise combining weighted hops with weighted sprinting. Adding dumbbells adds a challenge to the core and shoulders. Because balance can be a challenge, it is usually performed with relatively light weights, often as a component of fat-loss or athletic training.",Plyometrics,Quadriceps,1,Intermediate,0.0,1,Plyometrics Quadriceps Intermediate,5.19860385419959
male,37,88.0,173.3,2422,2.4,29.30120944071649,adulto,sobrepeso,Smith machine lunge sprint,"The Smith machine lunge sprint is a lower-body power exercise performed with the bar of a Smith machine on the back. It is similar to an alternating jump lunge or ""scissor lunge,"" but with added weight. The contained bar of the Smith machine makes it safer and less of a balance challenge than using a free weight.",Strength,Quadriceps,1,Intermediate,0.0,Average,Strength Quadriceps Intermediate,1.6635532333438687
female,55,66.0,166.3,2423,3.8,23.864890009976246,mayor,normal,Sissy squat,"The sissy squat is a bodyweight squat variation that involves letting the knees travel far over the toes, placing an extreme stretch on the quads. This movement targets the quad muscles directly and can be performed in partial or full ranges of motion based on knee health and pain.",Strength,Quadriceps,1,Intermediate,1.0,1,Strength Quadriceps Intermediate,2.633959286127792
female,28,63.8,166.7,2424,6.9,22.95881555542521,joven,normal,Wall ball toss,"The wall ball toss is an explosive full-body exercise utilizing a medicine ball. It involves squatting down, then explosively pressing a weighted ball into the air and catching it on a bounce off of a vertical surface. It is common in CrossFit workouts and can be performed for time or reps.",Plyometrics,Quadriceps,Exercise Ball,Intermediate,8.0,Average,Plyometrics Quadriceps Intermediate,4.782715545863622
female,30,57.6,161.5,2425,8.2,22.083984318837523,adulto,normal,Bosu Ball Squat,1,Strength,Quadriceps,Exercise Ball,Beginner,0.0,1,Strength Quadriceps Beginner,5.6838068805915505
female,32,77.4,170.6,2426,6.9,26.593953620694634,adulto,sobrepeso,Exercise ball Bulgarian split squat,"The exercise ball Bulgarian split squat is an exercise that builds the quads, hamstrings, and glutes one leg at a time. The exercise ball is used to support the trailing shin and foot. Due to the balance challenge, this version of the split squat is usually performed for moderate to high reps with body weight only or light weights in the hands. If balance is a problem, you can stick the ball in the corner of a room while performing the exercise.",Strength,Quadriceps,Exercise Ball,Intermediate,1.0,1,Strength Quadriceps Intermediate,4.782715545863622
male,23,97.5,177.8,2427,2.1,30.84189841849071,joven,obesidad,Internal Rotation with Band,1,Strength,Shoulders,Bands,Beginner,8.3,Average,Strength Shoulders Beginner,1.4556090791758851
male,32,88.0,177.7,2428,4.9,27.868129278984995,adulto,sobrepeso,Band Pull Apart,"The band pull-apart is an exercise targeting the upper back muscles, including the trapezius, rear delts, and rhomboids. The band creates dynamic tension, allowing you to really focus on contracting these muscles, making it a great activation drill prior to upper-body lifting.",Strength,Shoulders,Bands,Intermediate,8.2,Average,Strength Shoulders Intermediate,3.396421184743732
female,45,61.9,165.0,2429,5.7,22.73645546372819,adulto,normal,Back Flyes - With Bands,1,Strength,Shoulders,Bands,Beginner,8.1,Average,Strength Shoulders Beginner,3.9509389291916883
male,31,86.0,171.5,2430,6.1,29.239517547960457,adulto,sobrepeso,Lateral Raise - With Bands,1,Strength,Shoulders,Bands,Beginner,7.9,Average,Strength Shoulders Beginner,4.228197801415666
male,46,61.4,168.6,2431,9.3,21.599974108174358,adulto,normal,Shoulder Press - With Bands,1,Strength,Shoulders,Bands,Beginner,7.6,Average,Strength Shoulders Beginner,6.446268779207491
male,27,92.3,167.2,2432,5.7,33.01635722625398,joven,obesidad,External Rotation with Band,1,Strength,Shoulders,Bands,Beginner,0.0,1,Strength Shoulders Beginner,3.9509389291916883
male,31,84.9,174.0,2433,5.8,28.04201347602061,adulto,sobrepeso,FYR Band Pull-Apart,1,Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,4.020253647247682
female,31,68.9,165.5,2434,4.0,25.154936519381895,adulto,sobrepeso,HM Lateral Raise,1,Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,2.772588722239781
male,52,90.0,177.4,2435,4.0,28.597974754978907,mayor,sobrepeso,Rusin Banded Over-And-Back,1,Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,2.772588722239781
male,34,112.0,180.0,2436,7.6,34.5679012345679,adulto,obesidad,Rusin Banded Face Pull,1,Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,5.267918572255584
female,25,60.9,155.5,2437,5.2,25.18584381881908,joven,sobrepeso,UP Band Pull-Apart,1,Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,3.6043653389117156
female,37,51.1,153.4,2438,8.0,21.71551737326382,adulto,normal,Jordan Shallow Band-Resisted Thread the Needle,1,Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,5.545177444479562
female,16,68.7,162.3,2439,4.9,26.08072725367664,adolescente,sobrepeso,30 Shoulders Seated Banded Barbell Shoulder Press,1,Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,3.396421184743732
female,35,53.2,158.0,2440,6.9,21.31068738984137,adulto,normal,Band shoulder press,"The band shoulder press is a deltoid exercise and an alternative to the classic dumbbell shoulder press. The dynamic tension of the band forces the core to stabilize the body and more closely matches the strength curve of the shoulder press. It can be performed in low reps, such as 5-8 reps per set, to build shoulder strength, or for higher reps to build muscle and for conditioning. It can work as the main focus of a shoulder day but is also popular as an accessory movement to the bench press or barbell military press.",Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,4.782715545863622
female,23,68.3,160.4,2441,6.9,26.54678764435544,joven,sobrepeso,Band lateral raise,"The band lateral raise is a shoulder exercise that targets the medial or middle head of the deltoid muscle. It's a variation of the dumbbell lateral raise, a staple strength-training move. The band lateral raise is a great option for warm-up or accessory work on upper-body training days. The dynamic tension of the band provides constant tension and matches the strength curve of the movement. It is usually performed for moderate to high reps, at least 8-12 reps, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,4.782715545863622
female,30,55.0,160.8,2442,5.1,21.271131902675673,adulto,normal,Band upright row,"The band upright row is a popular movement for building stronger and bigger traps and shoulders and similar to the dumbbell upright row. Many lifters combine this move with either their back or shoulder workout, since it involves both body parts. Using the band provides dynamic resistance and is easier on the shoulder than using a barbell. It is generally performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,3.5350506208557206
female,32,53.8,150.8,2443,5.6,23.658085260573138,adulto,normal,Staggered-stance band shoulder press,"The staggered-stance band shoulder press is a deltoid exercise and a variation of the band shoulder press. The dynamic tension of the band forces the core to stabilize the body, and the staggered-stance provides more stability and relieves tension on the back. It can be performed in low reps, such as 5-8 reps per set, to build shoulder strength, or for higher reps to build muscle and for conditioning. It can work as the main focus of a shoulder day but is also popular as an accessory movement to the bench press or barbell military press.",Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,3.8816242111356933
female,27,68.6,169.4,2444,5.8,23.905470937777473,joven,normal,Single-arm banded landmine press,"The single-arm banded landmine press is an upper-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The band adds constant tension and dynamic resistance to the exercise. The movement focuses primarily on the muscles of the shoulders or deltoids and can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,4.020253647247682
male,18,56.5,164.7,2445,4.8,20.82865610192992,joven,normal,Band front raise rear fly row combo,"The band front raise rear fly row combo is a combination of three different shoulder exercises to build and strengthen the anterior, middle deltoids, and posterior portions of the shoulders. It requires a continuous loop band to provide constant, dynamic tension throughout the movement. In addition to the front and rear delts, this exercise works the arms, chest, back, and core, making it a great time-efficient shoulder burnout or accessory movement on an upper-body day.",Strength,Shoulders,Bands,Intermediate,1.0,1,Strength Shoulders Intermediate,3.3271064666877375
female,19,82.3,168.6,2446,7.4,28.95240829157573,joven,sobrepeso,Jordan Shallow Foam Roller Thoracic Extension,1,Strength,Shoulders,Foam Roll,Intermediate,1.0,1,Strength Shoulders Intermediate,5.129289136143595
female,16,86.6,174.1,2447,6.6,28.570665053160905,adolescente,sobrepeso,Jordan Shallow Thread the Needle (with Foam Roller),1,Strength,Shoulders,Foam Roll,Intermediate,1.0,1,Strength Shoulders Intermediate,4.574771391695639
male,24,92.6,172.8,2448,6.1,31.011552640603558,joven,obesidad,Clean and press,"The clean and press is a full-body lift comprised of two movements: the clean, where the bar is pulled from the floor and caught in the front rack position in three pulls or phases, followed by the overhead press. Decades ago, it was contested in the Olympics. Today, it remains a worthy centerpiece of a power and strength training program, and has full-body benefits when done for low reps as well as moderate to high reps.",Strength,Shoulders,Barbell,Intermediate,9.4,Average,Strength Shoulders Intermediate,4.228197801415666
female,47,70.8,169.8,2449,6.1,24.556014766905147,adulto,normal,Clean and jerk,"The clean and jerk is a full-body lift that is one of two contested lifts in Olympic weightlifting competitions. It is comprised of two movements: the clean, where the bar is pulled from the floor and caught in the front rack position in three pulls or phases, followed by the jerk overhead. The clean and jerk hits every muscle from head to toe and can be the centerpiece of a lifting program. It is also popular in CrossFit and athletic training programs. It is usually performed in low rep ranges, focusing on power and movement quality.",Olympic Weightlifting,Shoulders,Barbell,Intermediate,9.3,Average,Olympic Weightlifting Shoulders Intermediate,4.228197801415666
male,31,86.6,175.4,2450,5.4,28.14872407619528,adulto,sobrepeso,Military press,"The military press is a compound movement used to build size and strength in the shoulders. It was once contested as a fourth powerlift, but is rarely competed anymore. However, being able to press a significant weight overhead remains a popular marker of upper-body strength. The military press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",Strength,Shoulders,Barbell,Intermediate,9.3,Average,Strength Shoulders Intermediate,3.7429947750237047
male,25,87.8,175.0,2451,3.3,28.66938775510204,joven,sobrepeso,Seated barbell shoulder press,"The seated barbell shoulder press is a classic exercise for building muscle and strength in the shoulders. The triceps also play a significant role in pressing the barbell overhead. Performing the movement seated reduces help from the lower body and decreases the risk of overextending the lumbar spine during the movement. This press variation can be the primary pressing movement on an upper-body or shoulder day, or an effective accessory movement later in a workout.",Strength,Shoulders,Barbell,Intermediate,9.2,Average,Strength Shoulders Intermediate,2.2873856958478194
male,39,78.8,169.8,2452,6.5,27.330705701018722,adulto,sobrepeso,Snatch-Grip Behind-The-Neck Overhead Press,1,Strength,Shoulders,Barbell,Beginner,9.0,Average,Strength Shoulders Beginner,4.505456673639644
female,46,55.9,155.0,2453,5.7,23.26742976066597,adulto,normal,Standing Bradford press,"The standing Bradford press is an obscure yet effective shoulder exercise that alternates front presses with behind-the-neck presses. It can be used as a warm-up for other press variations on a shoulder day, or as a muscle-building movement on its own in a shoulder or upper-body focused workout. It is usually performed for relatively high reps, such as 8-15 reps per set or higher, or just to the point of fatigue.",Strength,Shoulders,Barbell,Intermediate,8.7,Average,Strength Shoulders Intermediate,3.9509389291916883
female,18,59.4,163.2,2454,9.2,22.302119377162633,joven,normal,Barbell Shoulder Press,"The seated barbell shoulder pressis a classic exercise for building muscle and strengthening the shoulders, particularly but not exclusively the front heads. The triceps also play a significant roles in pressing the barbell overhead.",Strength,Shoulders,Barbell,Intermediate,8.7,Average,Strength Shoulders Intermediate,6.376954061151496
male,36,92.3,183.2,2455,5.8,27.501144142941595,adulto,sobrepeso,Barbell rear delt bent-over row,"The barbell rear delt bent-over row is a movement used to target the shoulders as well as the upper-back muscles. It is performed with lighter weights than a traditional barbell bent-over row, and is usually performed for higher reps, such as 8-15 reps per set, as part of a back or upper-body workout.",Strength,Shoulders,Barbell,Intermediate,8.5,Average,Strength Shoulders Intermediate,4.020253647247682
male,37,81.4,163.3,2456,6.7,30.52474435526603,adulto,obesidad,Barbell upright row,The barbell upright row is a barbell exercise that builds stronger and bigger traps. Many lifters combine this move with either their back or shoulder workout since it involves both body parts.,Strength,Shoulders,Barbell,Intermediate,8.3,Average,Strength Shoulders Intermediate,4.644086109751633
male,55,110.0,179.0,2457,7.8,34.331013389095226,mayor,obesidad,Bradford/Rocky Presses,1,Strength,Shoulders,Barbell,Beginner,8.2,Average,Strength Shoulders Beginner,5.406548008367573
female,28,62.1,162.8,2458,7.0,23.430567042360654,joven,normal,Lying rear delt fly,"The lying rear delt fly is an upper-body exercise that targets the rear deltoid of the shoulder. By performing the movement lying face down on a bench, it eliminates momentum from the rest of the body. This movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,Barbell,Intermediate,8.2,Average,Strength Shoulders Intermediate,4.852030263919617
male,40,80.8,182.4,2459,7.3,24.286318867343795,adulto,normal,Machine Shoulder (Military) Press,The machine shoulder press is an upper body exercise targeting the deltoids.,Strength,Shoulders,Barbell,Intermediate,8.0,Average,Strength Shoulders Intermediate,5.0599744180876005
male,45,82.5,172.3,2460,6.9,27.789670259562257,adulto,sobrepeso,Standing Barbell Press Behind Neck,"The standing behind-the-head press is a classic shoulder exercise that was used widely during bodybuilding's professed Golden Era. In addition to the deltoids, it also works the trapezius and triceps muscles. It may not be a good choice for some people's shoulders, depending on their injury history. It can be trained in strength-focused rep ranges, but is more commonly trained in moderate to high reps, such as 8-15 reps per set.",Strength,Shoulders,Barbell,Intermediate,7.9,Average,Strength Shoulders Intermediate,4.782715545863622
male,52,84.7,172.5,2461,7.9,28.464608275572356,mayor,sobrepeso,Barbell front raise,"The barbell front raise is an upper-body isolation exercise that targets the shoulders. It is usually performed for moderate to high reps, such as 8-12 reps or higher, as part of the shoulder-focused part of any workout.",Strength,Shoulders,Barbell,Intermediate,7.4,Average,Strength Shoulders Intermediate,5.475862726423568
male,44,92.9,181.0,2462,5.0,28.356887762888803,adulto,sobrepeso,Overhead bar front raise,"The overhead bar front raise is an exercise targeting the muscles of the traps (trapezius), especially the upper traps, as well as the front or anterior shoulders. It can also be performed with a weight plate or dumbbell, providing a neutral grip that may be more shoulder-friendly for some lifters. Overhead raises are most common for high reps (at least 8-12 reps per set or higher) on a shoulder, trap, or other upper-body-focused muscle-building day.",Strength,Shoulders,Barbell,Intermediate,7.2,Average,Strength Shoulders Intermediate,3.4657359027997265
female,16,69.2,159.2,2463,5.6,27.303603444357474,adolescente,sobrepeso,Incline barbell shoulder protraction,"The incline barbell shoulder protraction is an upper-body movement that targets strength and mobility in the scapula or shoulder blades. This can help increase pressing strength and prevent injury. It also helps develop the serratus anterior, an often-neglected muscle around the ribcage that can aid in shoulder health and upper-body muscle definition. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 8-12 reps per set or more.",Strength,Shoulders,Barbell,Intermediate,6.5,Average,Strength Shoulders Intermediate,3.8816242111356933
female,33,60.8,153.4,2464,8.2,25.837641023374562,adulto,sobrepeso,Behind-the-head push-press,The behind-the-head push-press is an overhead press variation in which the barbell starts in the back rack position and is pushed overhead with assistance from the lower body. It is most often seen in training for Olympic weightlifting. It can be part of a barbell complex or performed for low reps focusing on power and movement quality.,Olympic Weightlifting,Shoulders,Barbell,Intermediate,6.5,Average,Olympic Weightlifting Shoulders Intermediate,5.6838068805915505
female,17,73.4,167.9,2465,7.2,26.037223296858752,adolescente,sobrepeso,Rack Delivery,1,Olympic Weightlifting,Shoulders,Barbell,Beginner,0.0,1,Olympic Weightlifting Shoulders Beginner,4.990659700031606
female,28,57.4,157.0,2466,4.3,23.286948760598804,joven,normal,Smith Incline Shoulder Raise,1,Strength,Shoulders,Barbell,Beginner,0.0,Average,Strength Shoulders Beginner,2.9805328764077648
male,16,75.6,173.8,2467,8.0,25.027775533958977,adolescente,sobrepeso,Tall Muscle Snatch,1,Olympic Weightlifting,Shoulders,Barbell,Beginner,0.0,1,Olympic Weightlifting Shoulders Beginner,5.545177444479562
female,31,80.6,171.6,2468,6.7,27.37161828070919,adulto,sobrepeso,Axle Clean And Press,1,Strongman,Shoulders,Barbell,Beginner,0.0,Average,Strongman Shoulders Beginner,4.644086109751633
female,36,73.9,168.1,2469,7.4,26.152247129180424,adulto,sobrepeso,Jerk Balance,1,Olympic Weightlifting,Shoulders,Barbell,Beginner,0.0,Average,Olympic Weightlifting Shoulders Beginner,5.129289136143595
male,34,96.6,183.2,2470,5.8,28.782345874411245,adulto,sobrepeso,Seated EZ-bar shrug,"The seated EZ-bar shrug is an exercise targeting the trapezius muscle, that V-shaped muscle that forms a triangle where the shoulders meet the neck. It is usually performed for moderate to high reps during an upper-body or shoulders and traps-focused workout.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.020253647247682
male,39,99.4,176.7,2471,6.3,31.83561803535804,adulto,obesidad,Paul Carter Barbell Seated Military Press,"The seated barbell shoulder pressis a classic exercise for building muscle and strengthening the shoulders, particularly but not exclusively the front heads. The triceps also play a significant roles in pressing the barbell overhead.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.366827237527655
male,43,79.1,176.6,2472,6.7,25.362676656974767,adulto,sobrepeso,TBS Barbell Military Press,"The military press is a compound movement used to build size and strength in the shoulders. It was once contested as a fourth powerlift, but is rarely competed anymore. However, being able to press a significant weight overhead remains a popular marker of upper-body strength. The military press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.644086109751633
female,41,66.8,162.3,2473,7.7,25.359426208815126,adulto,sobrepeso,Incline Front Barbell Raise - Gethin Variation,"The incline face-down bar front raise is an upper-body exercise targeting the shoulders. Because it is performed face down on an angled bench, it has a greater range of motion than standing or upright-seated raises and hits the shoulders from a different angle. Raise variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or shoulder-focused training.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,5.337233290311579
male,29,97.8,189.0,2474,7.6,27.378852775678173,joven,sobrepeso,Barbell Front Raise - Gethin Variation,"The barbell front raise is an upper-body isolation exercise that targets the shoulders. It is usually performed for moderate to high reps, such as 8-12 reps or higher, as part of the shoulder-focused part of any workout.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,5.267918572255584
female,27,67.6,161.3,2475,6.4,25.98232202782029,joven,sobrepeso,Single-arm barbell lateral raise,"The single-arm barbell lateral raise is an isolation exercise targeting the shoulders. It is more challenging than using a dumbbell and has an instability component that may make the deltoid muscles work harder. It is generally performed one side at a time for moderate to high reps, such as 8-15 reps per set, as part of a shoulder-focused workout.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.43614195558365
female,23,65.3,168.3,2476,6.9,23.053928894339922,joven,normal,AM Upright Row,The barbell upright row is a barbell exercise that builds stronger and bigger traps. Many lifters combine this move with either their back or shoulder workout since it involves both body parts.,Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.782715545863622
female,25,82.5,168.5,2477,6.4,29.05722512305294,joven,sobrepeso,AM Barbell Shoulder Press,"The standing barbell shoulder press is a compound movement used to build size and strength in the shoulders. The shoulder press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.43614195558365
female,38,62.5,156.8,2478,2.9,25.42072313619325,adulto,sobrepeso,Standing barbell shoulder press,"The standing barbell shoulder press is a compound movement used to build size and strength in the shoulders. The shoulder press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,2.010126823623841
female,27,65.3,170.5,2479,6.5,22.462827117069853,joven,normal,King Maker Barbell Thruster,"The barbell thruster is a full-body exercise that incorporates both squatting and pressing in one functional movement. It's especially common in contemporary CrossFit workouts, but also in general strength training. The barbell is usually cleaned into place first, but it could be performed taken from a squat rack in a front-rack position. The thruster can be performed in traditional strength-focused rep ranges to build strength in the press, or in higher reps for full-body conditioning.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.505456673639644
male,19,76.8,174.8,2480,4.6,25.134969550031673,joven,sobrepeso,Single-arm incline cable cross-over,"The single-arm incline cable cross-over is an isolation movement that uses a cable stack and a bench to target the upper part of the pectoral muscles. Working the chest one side at a time allows you to focus on balance between the sides of your chest and really feel the chest muscles contracting. It is common in upper-body and chest-focused muscle-building workouts, often in combination with other presses or flyes to target the chest from different angles.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,3.188477030575748
male,47,66.7,166.1,2481,4.4,24.176118127340363,adulto,normal,Barbell bear complex,"The barbell bear complex is a series of barbell lifts that run together in a single sequence: a barbell power clean, front squat, push-press, back squat, and another push-press from behind the neck. It trains the entire body for both building strength and improving conditioning. It is often performed for rounds, either with or without rest between rounds.",Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,3.0498475944637593
male,40,84.8,176.9,2482,2.5,27.098183942344775,adulto,sobrepeso,30 Shoulders Barbell Shrug,1,Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,1.7328679513998633
female,34,90.8,166.0,2483,6.3,32.95108143417042,adulto,obesidad,30 Shoulders Incline Face-Up Straight-Bar Front Raise,1,Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.366827237527655
male,33,94.0,174.3,2484,6.1,30.9409097746613,adulto,obesidad,30 Shoulders Seated Dumbbell Shoulder Press,1,Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,4.228197801415666
male,43,79.8,176.8,2485,7.7,25.52926844249708,adulto,sobrepeso,30 Shoulders Standing Behind-The-Head Shoulder Press,1,Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,5.337233290311579
female,24,60.3,168.0,2486,7.6,21.36479591836735,joven,normal,30 Shoulders Standing Barbell Press,1,Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,5.267918572255584
female,38,61.6,162.5,2487,5.5,23.327810650887574,adulto,normal,FYR2 Wide Overhead Press,1,Strength,Shoulders,Barbell,Intermediate,1.0,1,Strength Shoulders Intermediate,3.8123094930796992
